nanoseconds,logic,logic
499416,0,1
499500,0,1
499583,1,0
499666,1,0
499750,1,0
499833,1,0
499916,0,0
500000,0,0
500083,0,0
500166,0,0
500250,0,0
500333,0,0
500416,0,0
500499,0,0
500583,0,0
500666,0,0
500750,0,0
500833,0,0
500916,0,0
501000,0,0
501083,0,0
501166,0,0
501249,0,0
501333,0,0
501416,0,0
501500,0,0
501583,0,0
501666,0,0
501750,0,0
501833,0,0
501916,0,0
501999,0,0
502083,0,0
502166,0,0
502250,0,0
502333,0,0
502416,0,0
502500,0,0
502583,0,0
502666,0,0
502750,0,0
502833,0,0
502916,0,0
503000,0,0
503083,0,0
503166,0,0
503250,0,0
503333,0,0
503416,0,0
503500,0,0
503583,0,0
503666,0,0
503749,0,0
503833,0,0
503916,0,0
504000,0,0
504083,0,0
504166,0,0
504250,0,0
504333,0,0
504416,0,0
504499,0,0
504583,0,1
504666,0,1
504750,0,1
504833,0,1
504916,0,1
505000,0,1
505083,0,1
505166,0,1
505249,0,1
505333,0,1
505416,0,1
505500,0,1
505583,0,1
505666,0,1
505750,0,1
505833,0,1
505916,0,1
506000,0,1
506083,0,1
506166,0,1
506250,0,1
506333,0,1
506416,0,1
506500,0,1
506583,0,1
506666,0,1
506750,0,1
506833,0,1
506916,0,1
506999,0,1
507083,0,1
507166,0,1
507250,0,1
507333,0,1
507416,0,1
507500,0,1
507583,0,1
507666,0,1
507749,0,1
507833,0,1
507916,0,1
508000,0,1
508083,0,1
508166,0,1
508250,0,1
508333,0,1
508416,0,1
508499,0,1
508583,0,1
508666,0,1
508750,0,1
508833,0,1
508916,0,1
509000,0,1
509083,0,1
509166,0,1
509250,0,1
509333,0,1
509416,0,1
509499,0,1
509583,0,0
509666,0,0
509750,0,0
509833,0,0
509916,0,0
510000,1,0
510083,1,0
510166,1,0
510249,1,0
510333,1,0
510416,1,0
510500,1,0
510583,1,0
510666,1,0
510750,1,0
510833,1,0
510916,1,0
510999,1,0
511083,1,0
511166,1,0
511250,1,0
511333,1,0
511416,1,0
511500,1,0
511583,1,0
511666,1,0
511750,1,0
511833,1,0
511916,1,0
512000,1,0
512083,1,0
512166,1,0
512250,1,0
512333,1,0
512416,1,0
512500,1,0
512583,1,0
512666,1,0
512749,1,0
512833,1,0
512916,1,0
513000,1,0
513083,1,0
513166,1,0
513250,1,0
513333,1,0
513416,1,0
513499,1,0
513583,1,0
513666,1,0
513750,1,0
513833,1,0
513916,1,0
514000,1,0
514083,1,0
514166,1,0
514249,1,0
514333,1,0
514416,1,0
514500,1,0
514583,1,1
514666,1,1
514750,1,1
514833,1,1
514916,1,1
515000,1,1
515083,1,1
515166,1,1
515250,1,1
515333,1,1
515416,1,1
515500,1,1
515583,1,1
515666,1,1
515750,1,1
515833,1,1
515916,1,1
515999,1,1
516083,1,1
516166,1,1
516250,1,1
516333,1,1
516416,1,1
516500,1,1
516583,1,1
516666,1,1
516749,1,1
516833,1,1
516916,1,1
517000,1,1
517083,1,1
517166,1,1
517250,1,1
517333,1,1
517416,1,1
517499,1,1
517583,1,1
517666,1,1
517750,1,1
517833,1,1
517916,1,1
518000,1,1
518083,1,1
518166,1,1
518250,1,1
518333,1,1
518416,1,1
518500,1,1
518583,1,1
518666,1,1
518750,1,1
518833,1,1
518916,1,1
519000,1,1
519083,1,1
519166,1,1
519249,1,1
519333,1,1
519416,1,1
519500,1,1
519583,1,0
519666,1,0
519750,1,0
519833,1,0
519916,1,0
519999,1,0
520083,1,0
520166,1,0
520250,1,0
520333,1,0
520416,1,0
520500,1,0
520583,1,0
520666,1,0
520750,1,0
520833,1,0
520916,1,0
521000,1,0
521083,1,0
521166,1,0
521250,1,0
521333,1,0
521416,1,0
521500,1,0
521583,1,0
521666,1,0
521749,1,0
521833,1,0
521916,1,0
522000,1,0
522083,1,0
522166,1,0
522250,1,0
522333,1,0
522416,1,0
522499,1,0
522583,1,0
522666,1,0
522750,1,0
522833,1,0
522916,1,0
523000,1,0
523083,1,0
523166,1,0
523249,1,0
523333,1,0
523416,1,0
523500,1,0
523583,1,0
523666,1,0
523750,1,0
523833,1,0
523916,1,0
524000,1,0
524083,1,0
524166,1,0
524250,1,0
524333,1,0
524416,1,0
524500,1,0
524583,1,1
524666,1,1
524750,1,1
524833,1,1
524916,1,1
525000,1,1
525083,1,1
525166,1,1
525250,1,1
525333,1,1
525416,1,1
525500,1,1
525583,1,1
525666,1,1
525750,1,1
525833,1,1
525916,1,1
526000,1,1
526083,1,1
526166,1,1
526250,1,1
526333,1,1
526416,1,1
526500,1,1
526583,1,1
526666,1,1
526750,1,1
526833,1,1
526916,1,1
527000,1,1
527083,1,1
527166,1,1
527250,1,1
527333,1,1
527416,1,1
527500,1,1
527583,1,1
527666,1,1
527750,1,1
527833,1,1
527916,1,1
528000,1,1
528083,1,1
528166,1,1
528250,1,1
528333,1,1
528416,1,1
528500,1,1
528583,1,1
528666,1,1
528750,1,1
528833,1,1
528916,1,1
529000,1,1
529083,1,1
529166,1,1
529250,1,1
529333,1,1
529416,1,1
529500,1,1
529583,1,0
529666,1,0
529750,1,0
529833,1,0
529916,1,0
530000,1,0
530083,1,0
530166,1,0
530250,1,0
530333,1,0
530416,1,0
530500,1,0
530583,1,0
530666,1,0
530750,1,0
530833,1,0
530916,1,0
531000,1,0
531083,1,0
531166,1,0
531250,1,0
531333,1,0
531416,1,0
531500,1,0
531583,1,0
531666,1,0
531750,1,0
531833,1,0
531916,1,0
532000,1,0
532083,1,0
532166,1,0
532250,1,0
532333,1,0
532416,1,0
532500,1,0
532583,1,0
532666,1,0
532750,1,0
532833,1,0
532916,1,0
533000,1,0
533083,1,0
533166,1,0
533250,1,0
533333,1,0
533416,1,0
533500,1,0
533583,1,0
533666,1,0
533750,1,0
533833,1,0
533916,1,0
534000,1,0
534083,1,0
534166,1,0
534250,1,0
534333,1,0
534416,1,0
534500,1,0
534583,1,1
534666,1,1
534750,1,1
534833,1,1
534916,1,1
535000,1,1
535083,1,1
535166,1,1
535250,1,1
535333,1,1
535416,1,1
535500,1,1
535583,1,1
535666,1,1
535750,1,1
535833,1,1
535916,1,1
536000,1,1
536083,1,1
536166,1,1
536250,1,1
536333,1,1
536416,1,1
536500,1,1
536583,1,1
536666,1,1
536750,1,1
536833,1,1
536916,1,1
537000,1,1
537083,1,1
537166,1,1
537250,1,1
537333,1,1
537416,1,1
537500,1,1
537583,1,1
537666,1,1
537750,1,1
537833,1,1
537916,1,1
538000,1,1
538083,1,1
538166,1,1
538250,1,1
538333,1,1
538416,1,1
538500,1,1
538583,1,1
538666,1,1
538750,1,1
538833,1,1
538916,1,1
539000,1,1
539083,1,1
539166,1,1
539250,1,1
539333,1,1
539416,1,1
539500,1,0
539583,1,0
539666,1,0
539750,1,0
539833,1,0
539916,1,0
540000,1,0
540083,1,0
540166,1,0
540250,1,0
540333,1,0
540416,1,0
540500,1,0
540583,1,0
540666,1,0
540750,1,0
540833,1,0
540916,1,0
541000,1,0
541083,1,0
541166,1,0
541250,1,0
541333,1,0
541416,1,0
541500,1,0
541583,1,0
541666,1,0
541750,1,0
541833,1,0
541916,1,0
542000,1,0
542083,1,0
542166,1,0
542250,1,0
542333,1,0
542416,1,0
542500,1,0
542583,1,0
542666,1,0
542750,1,0
542833,1,0
542916,1,0
543000,1,0
543083,1,0
543166,1,0
543250,1,0
543333,1,0
543416,1,0
543500,1,0
543583,1,0
543666,1,0
543750,1,0
543833,1,0
543916,1,0
544000,1,0
544083,1,0
544166,1,0
544250,1,0
544333,1,0
544416,1,0
544500,1,0
544583,1,1
544666,1,1
544750,1,1
544833,1,1
544916,1,1
545000,1,1
545083,1,1
545166,1,1
545250,1,1
545333,1,1
545416,1,1
545500,1,1
545583,1,1
545666,1,1
545750,1,1
545833,1,1
545916,1,1
546000,1,1
546083,1,1
546166,1,1
546250,1,1
546333,1,1
546416,1,1
546500,1,1
546583,1,1
546666,1,1
546750,1,1
546833,1,1
546916,1,1
547000,1,1
547083,1,1
547166,1,1
547250,1,1
547333,1,1
547416,1,1
547500,1,1
547583,1,1
547666,1,1
547750,1,1
547833,1,1
547916,1,1
548000,1,1
548083,1,1
548166,1,1
548250,1,1
548333,1,1
548416,1,1
548500,1,1
548583,1,1
548666,1,1
548750,1,1
548833,1,1
548916,1,1
549000,1,1
549083,1,1
549166,1,1
549250,1,1
549333,1,1
549416,1,1
549500,1,0
549583,1,0
549666,1,0
549750,1,0
549833,1,0
549916,1,0
550000,1,0
550083,1,0
550166,1,0
550250,1,0
550333,1,0
550416,1,0
550500,1,0
550583,1,0
550666,1,0
550750,1,0
550833,1,0
550916,1,0
551000,1,0
551083,1,0
551166,1,0
551250,1,0
551333,1,0
551416,1,0
551500,1,0
551583,1,0
551666,1,0
551750,1,0
551833,1,0
551916,1,0
552000,1,0
552083,1,0
552166,1,0
552250,1,0
552333,1,0
552416,1,0
552500,1,0
552583,1,0
552666,1,0
552750,1,0
552833,1,0
552916,1,0
553000,1,0
553083,1,0
553166,1,0
553250,1,0
553333,1,0
553416,1,0
553500,1,0
553583,1,0
553666,1,0
553750,1,0
553833,1,0
553916,1,0
554000,1,0
554083,1,0
554166,1,0
554250,1,0
554333,1,0
554416,1,0
554500,1,0
554583,1,1
554666,1,1
554750,1,1
554833,1,1
554916,1,1
555000,1,1
555083,1,1
555166,1,1
555250,1,1
555333,1,1
555416,1,1
555500,1,1
555583,1,1
555666,1,1
555750,1,1
555833,1,1
555916,1,1
556000,1,1
556083,1,1
556166,1,1
556250,1,1
556333,1,1
556416,1,1
556500,1,1
556583,1,1
556666,1,1
556750,1,1
556833,1,1
556916,1,1
557000,1,1
557083,1,1
557166,1,1
557250,1,1
557333,1,1
557416,1,1
557500,1,1
557583,1,1
557666,1,1
557750,1,1
557833,1,1
557916,1,1
558000,1,1
558083,1,1
558166,1,1
558250,1,1
558333,1,1
558416,1,1
558500,1,1
558583,1,1
558666,1,1
558750,1,1
558833,1,1
558916,1,1
559000,1,1
559083,1,1
559166,1,1
559250,1,1
559333,1,1
559416,1,1
559500,1,0
559583,1,0
559666,1,0
559750,1,0
559833,1,0
559916,1,0
560000,1,0
560083,1,0
560166,1,0
560250,1,0
560333,1,0
560416,1,0
560500,1,0
560583,1,0
560666,1,0
560750,1,0
560833,1,0
560916,1,0
561000,1,0
561083,1,0
561166,1,0
561250,1,0
561333,1,0
561416,1,0
561500,1,0
561583,1,0
561666,1,0
561750,1,0
561833,1,0
561916,1,0
562000,1,0
562083,1,0
562166,1,0
562250,1,0
562333,1,0
562416,1,0
562500,1,0
562583,1,0
562666,1,0
562750,1,0
562833,1,0
562916,1,0
563000,1,0
563083,1,0
563166,1,0
563250,1,0
563333,1,0
563416,1,0
563500,1,0
563583,1,0
563666,1,0
563750,1,0
563833,1,0
563916,1,0
564000,1,0
564083,1,0
564166,1,0
564250,1,0
564333,1,0
564416,1,0
564500,1,0
564583,1,1
564666,1,1
564750,1,1
564833,1,1
564916,1,1
565000,1,1
565083,1,1
565166,1,1
565250,1,1
565333,1,1
565416,1,1
565500,1,1
565583,1,1
565666,1,1
565750,1,1
565833,1,1
565916,1,1
566000,1,1
566083,1,1
566166,1,1
566250,1,1
566333,1,1
566416,1,1
566500,1,1
566583,1,1
566666,1,1
566750,1,1
566833,1,1
566916,1,1
567000,1,1
567083,1,1
567166,1,1
567250,1,1
567333,1,1
567416,1,1
567500,1,1
567583,1,1
567666,1,1
567750,1,1
567833,1,1
567916,1,1
568000,1,1
568083,1,1
568166,1,1
568250,1,1
568333,1,1
568416,1,1
568500,1,1
568583,1,1
568666,1,1
568750,1,1
568833,1,1
568916,1,1
569000,1,1
569083,1,1
569166,1,1
569250,1,1
569333,1,1
569416,1,1
569500,1,0
569583,1,0
569666,1,0
569750,1,0
569833,1,0
569916,1,0
570000,1,0
570083,1,0
570166,1,0
570250,1,0
570333,1,0
570416,1,0
570500,1,0
570583,1,0
570666,1,0
570750,1,0
570833,1,0
570916,1,0
571000,1,0
571083,1,0
571166,1,0
571250,1,0
571333,1,0
571416,1,0
571500,1,0
571583,1,0
571666,1,0
571750,1,0
571833,1,0
571916,1,0
572000,1,0
572083,1,0
572166,1,0
572250,1,0
572333,1,0
572416,1,0
572500,1,0
572583,1,0
572666,1,0
572750,1,0
572833,1,0
572916,1,0
573000,1,0
573083,1,0
573166,1,0
573250,1,0
573333,1,0
573416,1,0
573500,1,0
573583,1,0
573666,1,0
573750,1,0
573833,1,0
573916,1,0
574000,1,0
574083,1,0
574166,1,0
574250,1,0
574333,1,0
574416,1,0
574500,1,0
574583,1,1
574666,1,1
574750,1,1
574833,1,1
574916,1,1
575000,1,1
575083,1,1
575166,1,1
575250,1,1
575333,1,1
575416,1,1
575500,1,1
575583,1,1
575666,1,1
575750,1,1
575833,1,1
575916,1,1
576000,1,1
576083,1,1
576166,1,1
576250,1,1
576333,1,1
576416,1,1
576500,1,1
576583,1,1
576666,1,1
576750,1,1
576833,1,1
576916,1,1
577000,1,1
577083,1,1
577166,1,1
577250,1,1
577333,1,1
577416,1,1
577500,1,1
577583,1,1
577666,1,1
577750,1,1
577833,1,1
577916,1,1
578000,1,1
578083,1,1
578166,1,1
578250,1,1
578333,1,1
578416,1,1
578500,1,1
578583,1,1
578666,1,1
578750,1,1
578833,1,1
578916,1,1
579000,1,1
579083,1,1
579166,1,1
579250,1,1
579333,1,1
579416,1,1
579500,1,0
579583,1,0
579666,1,0
579750,1,0
579833,1,0
579916,1,0
580000,1,0
580083,1,0
580166,1,0
580250,1,0
580333,1,0
580416,1,0
580500,1,0
580583,1,0
580666,1,0
580750,1,0
580833,1,0
580916,1,0
581000,1,0
581083,1,0
581166,1,0
581250,1,0
581333,1,0
581416,1,0
581500,1,0
581583,1,0
581666,1,0
581750,1,0
581833,1,0
581916,1,0
582000,1,0
582083,1,0
582166,1,0
582250,1,0
582333,1,0
582416,1,0
582500,1,0
582583,1,0
582666,1,0
582750,1,0
582833,1,0
582916,1,0
583000,1,0
583083,1,0
583166,1,0
583250,1,0
583333,1,0
583416,1,0
583500,1,0
583583,1,0
583666,1,0
583750,1,0
583833,1,0
583916,1,0
584000,1,0
584083,1,0
584166,1,0
584250,1,0
584333,1,0
584416,1,0
584500,1,0
584583,1,1
584666,1,1
584750,1,1
584833,1,1
584916,1,1
585000,1,1
585083,1,1
585166,1,1
585250,1,1
585333,1,1
585416,1,1
585500,1,1
585583,1,1
585666,1,1
585750,1,1
585833,1,1
585916,1,1
586000,1,1
586083,1,1
586166,1,1
586250,1,1
586333,1,1
586416,1,1
586500,1,1
586583,1,1
586666,1,1
586750,1,1
586833,1,1
586916,1,1
587000,1,1
587083,1,1
587166,1,1
587250,1,1
587333,1,1
587416,1,1
587500,1,1
587583,1,1
587666,1,1
587750,1,1
587833,1,1
587916,1,1
588000,1,1
588083,1,1
588166,1,1
588250,1,1
588333,1,1
588416,1,1
588500,1,1
588583,1,1
588666,1,1
588750,1,1
588833,1,1
588916,1,1
589000,1,1
589083,1,1
589166,1,1
589250,1,1
589333,1,1
589416,1,1
589500,1,0
589583,1,0
589666,1,0
589750,1,0
589833,1,0
589916,0,0
590000,0,0
590083,0,0
590166,0,0
590250,0,0
590333,0,0
590416,0,0
590500,0,0
590583,0,0
590666,0,0
590750,0,0
590833,0,0
590916,0,0
591000,0,0
591083,0,0
591166,0,0
591250,0,0
591333,0,0
591416,0,0
591500,0,0
591583,0,0
591666,0,0
591750,0,0
591833,0,0
591916,0,0
592000,0,0
592083,0,0
592166,0,0
592250,0,0
592333,0,0
592416,0,0
592500,0,0
592583,0,0
592666,0,0
592750,0,0
592833,0,0
592916,0,0
593000,0,0
593083,0,0
593166,0,0
593250,0,0
593333,0,0
593416,0,0
593500,0,0
593583,0,0
593666,0,0
593750,0,0
593833,0,0
593916,0,0
594000,0,0
594083,0,0
594166,0,0
594250,0,0
594333,0,0
594416,0,0
594500,0,0
594583,0,1
594666,0,1
594750,0,1
594833,0,1
594916,0,1
595000,0,1
595083,0,1
595166,0,1
595250,0,1
595333,0,1
595416,0,1
595500,0,1
595583,0,1
595666,0,1
595750,0,1
595833,0,1
595916,0,1
596000,0,1
596083,0,1
596166,0,1
596250,0,1
596333,0,1
596416,0,1
596500,0,1
596583,0,1
596666,0,1
596750,0,1
596833,0,1
596916,0,1
597000,0,1
597083,0,1
597166,0,1
597250,0,1
597333,0,1
597416,0,1
597500,0,1
597583,0,1
597666,0,1
597750,0,1
597833,0,1
597916,0,1
598000,0,1
598083,0,1
598166,0,1
598250,0,1
598333,0,1
598416,0,1
598500,0,1
598583,0,1
598666,0,1
598750,0,1
598833,0,1
598916,0,1
599000,0,1
599083,0,1
599166,0,1
599250,0,1
599333,0,1
599416,0,1
599500,0,0
599583,0,0
599666,0,0
599750,0,0
599833,0,0
599916,1,0
600000,1,0
600083,1,0
600166,1,0
600250,1,0
600333,1,0
600416,1,0
600500,1,0
600583,1,0
600666,1,0
600750,1,0
600833,1,0
600916,1,0
601000,1,0
601083,1,0
601166,1,0
601250,1,0
601333,1,0
601416,1,0
601500,1,0
601583,1,0
601666,1,0
601750,1,0
601833,1,0
601916,1,0
602000,1,0
602083,1,0
602166,1,0
602250,1,0
602333,1,0
602416,1,0
602500,1,0
602583,1,0
602666,1,0
602750,1,0
602833,1,0
602916,1,0
603000,1,0
603083,1,0
603166,1,0
603250,1,0
603333,1,0
603416,1,0
603500,1,0
603583,1,0
603666,1,0
603750,1,0
603833,1,0
603916,1,0
604000,1,0
604083,1,0
604166,1,0
604250,1,0
604333,1,0
604416,1,0
604500,1,0
604583,1,1
604666,1,1
604750,1,1
604833,1,1
604916,1,1
605000,1,1
605083,1,1
605166,1,1
605250,1,1
605333,1,1
605416,1,1
605500,1,1
605583,1,1
605666,1,1
605750,1,1
605833,1,1
605916,1,1
606000,1,1
606083,1,1
606166,1,1
606250,1,1
606333,1,1
606416,1,1
606500,1,1
606583,1,1
606666,1,1
606750,1,1
606833,1,1
606916,1,1
607000,1,1
607083,1,1
607166,1,1
607250,1,1
607333,1,1
607416,1,1
607500,1,1
607583,1,1
607666,1,1
607750,1,1
607833,1,1
607916,1,1
608000,1,1
608083,1,1
608166,1,1
608250,1,1
608333,1,1
608416,1,1
608500,1,1
608583,1,1
608666,1,1
608750,1,1
608833,1,1
608916,1,1
609000,1,1
609083,1,1
609166,1,1
609250,1,1
609333,1,1
609416,1,1
609500,1,0
609583,0,0
609666,0,0
609750,0,0
609833,0,0
609916,0,0
610000,0,0
610083,0,0
610166,0,0
610250,0,0
610333,0,0
610416,0,0
610500,0,0
610583,0,0
610666,0,0
610750,0,0
610833,0,0
610916,0,0
611000,0,0
611083,0,0
611166,0,0
611250,0,0
611333,0,0
611416,0,0
611500,0,0
611583,0,0
611666,0,0
611750,0,0
611833,0,0
611916,0,0
612000,0,0
612083,0,0
612166,0,0
612250,0,0
612333,0,0
612416,0,0
612500,0,0
612583,0,0
612666,0,0
612750,0,0
612833,0,0
612916,0,0
613000,0,0
613083,0,0
613166,0,0
613250,0,0
613333,0,0
613416,0,0
613500,0,0
613583,0,0
613666,0,0
613750,0,0
613833,0,0
613916,0,0
614000,0,0
614083,0,0
614166,0,0
614250,0,0
614333,0,0
614416,0,0
614500,0,0
614583,0,1
614666,0,1
614750,0,1
614833,0,1
614916,0,1
615000,0,1
615083,0,1
615166,0,1
615250,0,1
615333,0,1
615416,0,1
615500,0,1
615583,0,1
615666,0,1
615750,0,1
615833,0,1
615916,0,1
616000,0,1
616083,0,1
616166,0,1
616250,0,1
616333,0,1
616416,0,1
616500,0,1
616583,0,1
616666,0,1
616750,0,1
616833,0,1
616916,0,1
617000,0,1
617083,0,1
617166,0,1
617250,0,1
617333,0,1
617416,0,1
617500,0,1
617583,0,1
617666,0,1
617750,0,1
617833,0,1
617916,0,1
618000,0,1
618083,0,1
618166,0,1
618250,0,1
618333,0,1
618416,0,1
618500,0,1
618583,0,1
618666,0,1
618750,0,1
618833,0,1
618916,0,1
619000,0,1
619083,0,1
619166,0,1
619250,0,1
619333,0,1
619416,0,1
619500,0,0
619583,0,0
619666,0,0
619750,0,0
619833,0,0
619916,0,0
620000,0,0
620083,0,0
620166,0,0
620250,0,0
620333,0,0
620416,0,0
620500,0,0
620583,0,0
620666,0,0
620750,0,0
620833,0,0
620916,0,0
621000,0,0
621083,0,0
621166,0,0
621250,0,0
621333,0,0
621416,0,0
621500,0,0
621583,0,0
621666,0,0
621750,0,0
621833,0,0
621916,0,0
622000,0,0
622083,0,0
622166,0,0
622250,0,0
622333,0,0
622416,0,0
622500,0,0
622583,0,0
622666,0,0
622750,0,0
622833,0,0
622916,0,0
623000,0,0
623083,0,0
623166,0,0
623250,0,0
623333,0,0
623416,0,0
623500,0,0
623583,0,0
623666,0,0
623750,0,0
623833,0,0
623916,0,0
624000,0,0
624083,0,0
624166,0,0
624250,0,0
624333,0,0
624416,0,0
624500,0,0
624583,0,1
624666,0,1
624750,0,1
624833,0,1
624916,0,1
625000,0,1
625083,0,1
625166,0,1
625250,0,1
625333,0,1
625416,0,1
625500,0,1
625583,0,1
625666,0,1
625750,0,1
625833,0,1
625916,0,1
626000,0,1
626083,0,1
626166,0,1
626250,0,1
626333,0,1
626416,0,1
626500,0,1
626583,0,1
626666,0,1
626750,0,1
626833,0,1
626916,0,1
627000,0,1
627083,0,1
627166,0,1
627250,0,1
627333,0,1
627416,0,1
627500,0,1
627583,0,1
627666,0,1
627750,0,1
627833,0,1
627916,0,1
628000,0,1
628083,0,1
628166,0,1
628250,0,1
628333,0,1
628416,0,1
628500,0,1
628583,0,1
628666,0,1
628750,0,1
628833,0,1
628916,0,1
629000,0,1
629083,0,1
629166,0,1
629250,0,1
629333,0,1
629416,0,1
629500,0,0
629583,1,0
629666,1,0
629750,1,0
629833,1,0
629916,1,0
630000,1,0
630083,1,0
630166,1,0
630250,1,0
630333,1,0
630416,1,0
630500,1,0
630583,1,0
630666,1,0
630750,1,0
630833,1,0
630916,1,0
631000,1,0
631083,1,0
631166,1,0
631250,1,0
631333,1,0
631416,1,0
631500,1,0
631583,1,0
631666,1,0
631750,1,0
631833,1,0
631916,1,0
632000,1,0
632083,1,0
632166,1,0
632250,1,0
632333,1,0
632416,1,0
632500,1,0
632583,1,0
632666,1,0
632750,1,0
632833,1,0
632916,1,0
633000,1,0
633083,1,0
633166,1,0
633250,1,0
633333,1,0
633416,1,0
633500,1,0
633583,1,0
633666,1,0
633750,1,0
633833,1,0
633916,1,0
634000,1,0
634083,1,0
634166,1,0
634250,1,0
634333,1,0
634416,1,0
634500,1,0
634583,1,1
634666,1,1
634750,1,1
634833,1,1
634916,1,1
635000,1,1
635083,1,1
635166,1,1
635250,1,1
635333,1,1
635416,1,1
635500,1,1
635583,1,1
635666,1,1
635750,1,1
635833,1,1
635916,1,1
636000,1,1
636083,1,1
636166,1,1
636250,1,1
636333,1,1
636416,1,1
636500,1,1
636583,1,1
636666,1,1
636750,1,1
636833,1,1
636916,1,1
637000,1,1
637083,1,1
637166,1,1
637250,1,1
637333,1,1
637416,1,1
637500,1,1
637583,1,1
637666,1,1
637750,1,1
637833,1,1
637916,1,1
638000,1,1
638083,1,1
638166,1,1
638250,1,1
638333,1,1
638416,1,1
638500,1,1
638583,1,1
638666,1,1
638750,1,1
638833,1,1
638916,1,1
639000,1,1
639083,1,1
639166,1,1
639250,1,1
639333,1,1
639416,1,1
639500,1,0
639583,0,0
639666,0,0
639750,0,0
639833,0,0
639916,0,0
640000,0,0
640083,0,0
640166,0,0
640250,0,0
640333,0,0
640416,0,0
640500,0,0
640583,0,0
640666,0,0
640750,0,0
640833,0,0
640916,0,0
641000,0,0
641083,0,0
641166,0,0
641250,0,0
641333,0,0
641416,0,0
641500,0,0
641583,0,0
641666,0,0
641750,0,0
641833,0,0
641916,0,0
642000,0,0
642083,0,0
642166,0,0
642250,0,0
642333,0,0
642416,0,0
642500,0,0
642583,0,0
642666,0,0
642750,0,0
642833,0,0
642916,0,0
643000,0,0
643083,0,0
643166,0,0
643250,0,0
643333,0,0
643416,0,0
643500,0,0
643583,0,0
643666,0,0
643750,0,0
643833,0,0
643916,0,0
644000,0,0
644083,0,0
644166,0,0
644250,0,0
644333,0,0
644416,0,0
644500,0,0
644583,0,1
644666,0,1
644750,0,1
644833,0,1
644916,0,1
645000,0,1
645083,0,1
645166,0,1
645250,0,1
645333,0,1
645416,0,1
645500,0,1
645583,0,1
645666,0,1
645750,0,1
645833,0,1
645916,0,1
646000,0,1
646083,0,1
646166,0,1
646250,0,1
646333,0,1
646416,0,1
646500,0,1
646583,0,1
646666,0,1
646750,0,1
646833,0,1
646916,0,1
647000,0,1
647083,0,1
647166,0,1
647250,0,1
647333,0,1
647416,0,1
647500,0,1
647583,0,1
647666,0,1
647750,0,1
647833,0,1
647916,0,1
648000,0,1
648083,0,1
648166,0,1
648250,0,1
648333,0,1
648416,0,1
648500,0,1
648583,0,1
648666,0,1
648750,0,1
648833,0,1
648916,0,1
649000,0,1
649083,0,1
649166,0,1
649250,0,1
649333,0,1
649416,0,1
649500,0,0
649583,1,0
649666,1,0
649750,1,0
649833,1,0
649916,1,0
650000,1,0
650083,1,0
650166,1,0
650250,1,0
650333,1,0
650416,1,0
650500,1,0
650583,1,0
650666,1,0
650750,1,0
650833,1,0
650916,1,0
651000,1,0
651083,1,0
651166,1,0
651250,1,0
651333,1,0
651416,1,0
651500,1,0
651583,1,0
651666,1,0
651750,1,0
651833,1,0
651916,1,0
652000,1,0
652083,1,0
652166,1,0
652250,1,0
652333,1,0
652416,1,0
652500,1,0
652583,1,0
652666,1,0
652750,1,0
652833,1,0
652916,1,0
653000,1,0
653083,1,0
653166,1,0
653250,1,0
653333,1,0
653416,1,0
653500,1,0
653583,1,0
653666,1,0
653750,1,0
653833,1,0
653916,1,0
654000,1,0
654083,1,0
654166,1,0
654250,1,0
654333,1,0
654416,1,0
654500,1,0
654583,1,1
654666,1,1
654750,1,1
654833,1,1
654916,1,1
655000,1,1
655083,1,1
655166,1,1
655250,1,1
655333,1,1
655416,1,1
655500,1,1
655583,1,1
655666,1,1
655750,1,1
655833,1,1
655916,1,1
656000,1,1
656083,1,1
656166,1,1
656250,1,1
656333,1,1
656416,1,1
656500,1,1
656583,1,1
656666,1,1
656750,1,1
656833,1,1
656916,1,1
657000,1,1
657083,1,1
657166,1,1
657250,1,1
657333,1,1
657416,1,1
657500,1,1
657583,1,1
657666,1,1
657750,1,1
657833,1,1
657916,1,1
658000,1,1
658083,1,1
658166,1,1
658250,1,1
658333,1,1
658416,1,1
658500,1,1
658583,1,1
658666,1,1
658750,1,1
658833,1,1
658916,1,1
659000,1,1
659083,1,1
659166,1,1
659250,1,1
659333,1,1
659416,1,1
659500,1,0
659583,0,0
659666,0,0
659750,0,0
659833,0,0
659916,0,0
660000,0,0
660083,0,0
660166,0,0
660250,0,0
660333,0,0
660416,0,0
660500,0,0
660583,0,0
660666,0,0
660750,0,0
660833,0,0
660916,0,0
661000,0,0
661083,0,0
661166,0,0
661250,0,0
661333,0,0
661416,0,0
661500,0,0
661583,0,0
661666,0,0
661750,0,0
661833,0,0
661916,0,0
662000,0,0
662083,0,0
662166,0,0
662250,0,0
662333,0,0
662416,0,0
662500,0,0
662583,0,0
662666,0,0
662750,0,0
662833,0,0
662916,0,0
663000,0,0
663083,0,0
663166,0,0
663250,0,0
663333,0,0
663416,0,0
663500,0,0
663583,0,0
663666,0,0
663750,0,0
663833,0,0
663916,0,0
664000,0,0
664083,0,0
664166,0,0
664250,0,0
664333,0,0
664416,0,0
664500,0,0
664583,0,1
664666,0,1
664750,0,1
664833,0,1
664916,0,1
665000,0,1
665083,0,1
665166,0,1
665250,0,1
665333,0,1
665416,0,1
665500,0,1
665583,0,1
665666,0,1
665750,0,1
665833,0,1
